#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
Actl6a	Smarce1	10090.ENSMUSP00000029214	10090.ENSMUSP00000099422	0	0	0	0	0.061	0.829	0.900	0.992	0.999
Actl6b	Smarcb1	10090.ENSMUSP00000119356	10090.ENSMUSP00000000925	0	0	0	0	0.164	0.796	0.900	0.873	0.997
Actl6b	Smarcd2	10090.ENSMUSP00000119356	10090.ENSMUSP00000021052	0	0	0	0	0.118	0.558	0.800	0.623	0.966
Actl6b	Smarcd1	10090.ENSMUSP00000119356	10090.ENSMUSP00000023759	0	0	0	0	0.136	0.665	0.900	0.824	0.994
Actl6b	Phf10	10090.ENSMUSP00000119356	10090.ENSMUSP00000024657	0	0	0	0	0	0.654	0.800	0.863	0.989
Actl6b	Smarca2	10090.ENSMUSP00000119356	10090.ENSMUSP00000025862	0	0	0	0	0.067	0.723	0.900	0.753	0.992
Actl6b	Smarcd3	10090.ENSMUSP00000119356	10090.ENSMUSP00000030791	0	0	0	0	0.118	0.558	0.900	0.782	0.990
Actl6b	Bcl7a	10090.ENSMUSP00000119356	10090.ENSMUSP00000031391	0	0	0	0	0.087	0.260	0.900	0.409	0.954
Actl6b	Bcl7b	10090.ENSMUSP00000119356	10090.ENSMUSP00000031692	0	0	0	0	0.079	0.202	0.900	0.461	0.955
Actl6b	Brd7	10090.ENSMUSP00000119356	10090.ENSMUSP00000034085	0	0	0	0	0.091	0.567	0.800	0.562	0.960
Actl6b	Dpf1	10090.ENSMUSP00000119356	10090.ENSMUSP00000054385	0	0	0	0	0.167	0.255	0.900	0.997	0.999
Actl6b	Smarcc1	10090.ENSMUSP00000119356	10090.ENSMUSP00000086094	0	0	0	0	0	0.557	0.900	0.901	0.995
Actl6b	Arid2	10090.ENSMUSP00000119356	10090.ENSMUSP00000093969	0	0	0	0	0.079	0.497	0.800	0.651	0.963
Actl6b	Smarca4	10090.ENSMUSP00000119356	10090.ENSMUSP00000096547	0	0	0	0	0.048	0.723	0.900	0.787	0.993
Actl6b	Smarce1	10090.ENSMUSP00000119356	10090.ENSMUSP00000099422	0	0	0	0	0	0.665	0.900	0.932	0.997
Actl6b	Smarcc2	10090.ENSMUSP00000119356	10090.ENSMUSP00000100868	0	0	0	0	0	0.557	0.900	0.919	0.996
Actl6b	Arid1a	10090.ENSMUSP00000119356	10090.ENSMUSP00000101517	0	0	0	0	0	0.421	0.900	0.754	0.984
Actl6b	Znhit1	10090.ENSMUSP00000119356	10090.ENSMUSP00000106720	0	0	0	0	0.042	0.505	0	0.211	0.593
Actl6b	Pbrm1	10090.ENSMUSP00000119356	10090.ENSMUSP00000107727	0	0	0	0	0.120	0.766	0.800	0.630	0.982
Actl6b	Arid1b	10090.ENSMUSP00000119356	10090.ENSMUSP00000111463	0	0	0	0	0	0.421	0.900	0.626	0.976
Actl6b	Dpf2	10090.ENSMUSP00000119356	10090.ENSMUSP00000113465	0	0	0	0	0.127	0.490	0.540	0.656	0.920
Actl6b	Bcl7c	10090.ENSMUSP00000119356	10090.ENSMUSP00000145743	0	0	0	0	0.072	0.302	0.900	0.440	0.958
Actl6b	Dpf3	10090.ENSMUSP00000119356	10090.ENSMUSP00000136280	0	0	0	0	0.127	0.390	0.900	0.988	0.999
Arid1a	Smarcb1	10090.ENSMUSP00000101517	10090.ENSMUSP00000000925	0	0	0	0	0.084	0.941	0.900	0.996	0.999
Arid1a	Smarcd2	10090.ENSMUSP00000101517	10090.ENSMUSP00000021052	0	0	0	0	0.053	0.488	0.800	0.773	0.975
Arid1a	Smarcd1	10090.ENSMUSP00000101517	10090.ENSMUSP00000023759	0	0	0	0	0.073	0.934	0.900	0.994	0.999
Arid1a	Phf10	10090.ENSMUSP00000101517	10090.ENSMUSP00000024657	0	0	0	0	0	0.373	0.900	0.851	0.989
Arid1a	Smarca2	10090.ENSMUSP00000101517	10090.ENSMUSP00000025862	0	0	0	0	0.075	0.826	0.900	0.989	0.999
Arid1a	Smarcd3	10090.ENSMUSP00000101517	10090.ENSMUSP00000030791	0	0	0	0	0	0.656	0.900	0.949	0.998
Arid1a	Bcl7a	10090.ENSMUSP00000101517	10090.ENSMUSP00000031391	0	0	0	0	0.050	0.658	0.900	0.726	0.989
Arid1a	Bcl7b	10090.ENSMUSP00000101517	10090.ENSMUSP00000031692	0	0	0	0	0.047	0.259	0.900	0.576	0.966
Arid1a	Brd7	10090.ENSMUSP00000101517	10090.ENSMUSP00000034085	0	0	0	0	0.054	0.092	0	0.916	0.922
Arid1a	Dpf1	10090.ENSMUSP00000101517	10090.ENSMUSP00000054385	0	0	0	0	0	0.511	0.900	0.975	0.998
Arid1a	Smarcc1	10090.ENSMUSP00000101517	10090.ENSMUSP00000086094	0	0	0	0	0.157	0.825	0.900	0.995	0.999
Arid1a	Arid2	10090.ENSMUSP00000101517	10090.ENSMUSP00000093969	0	0	0	0.546	0.231	0.120	0.720	0.966	0.992
Arid1a	Cdkn2b	10090.ENSMUSP00000101517	10090.ENSMUSP00000095595	0	0	0	0	0	0	0	0.403	0.403
Arid1a	Smarca4	10090.ENSMUSP00000101517	10090.ENSMUSP00000096547	0	0	0	0	0.209	0.984	0.900	0.997	0.999
Arid1a	Smarce1	10090.ENSMUSP00000101517	10090.ENSMUSP00000099422	0	0	0	0	0.057	0.914	0.900	0.994	0.999
Arid1a	Smarcc2	10090.ENSMUSP00000101517	10090.ENSMUSP00000100868	0	0	0	0	0.126	0.936	0.900	0.995	0.999
Arid1a	Bcl7c	10090.ENSMUSP00000101517	10090.ENSMUSP00000145743	0	0	0	0	0.042	0.652	0.900	0.565	0.983
Arid1a	Dpf3	10090.ENSMUSP00000101517	10090.ENSMUSP00000136280	0	0	0	0	0	0.721	0.900	0.809	0.994
Arid1a	Dpf2	10090.ENSMUSP00000101517	10090.ENSMUSP00000113465	0	0	0	0	0.115	0.913	0.540	0.973	0.998
Arid1a	Arid1b	10090.ENSMUSP00000101517	10090.ENSMUSP00000111463	0	0	0	0.924	0.280	0.606	0.900	0.983	0.999
Arid1a	Pbrm1	10090.ENSMUSP00000101517	10090.ENSMUSP00000107727	0	0	0	0	0.174	0.297	0.720	0.997	0.999
Arid1b	Smarcb1	10090.ENSMUSP00000111463	10090.ENSMUSP00000000925	0	0	0	0	0.049	0.766	0.900	0.988	0.999
Arid1b	Smarcd2	10090.ENSMUSP00000111463	10090.ENSMUSP00000021052	0	0	0	0	0.053	0.488	0.800	0.738	0.971
Arid1b	Smarcd1	10090.ENSMUSP00000111463	10090.ENSMUSP00000023759	0	0	0	0	0	0.808	0.900	0.714	0.994
Arid1b	Phf10	10090.ENSMUSP00000111463	10090.ENSMUSP00000024657	0	0	0	0	0.050	0.264	0.800	0.825	0.972
Arid1b	Smarca2	10090.ENSMUSP00000111463	10090.ENSMUSP00000025862	0	0	0	0	0.107	0.720	0.900	0.925	0.997
Arid1b	Smarcd3	10090.ENSMUSP00000111463	10090.ENSMUSP00000030791	0	0	0	0	0	0.488	0.900	0.738	0.985
Arid1b	Bcl7a	10090.ENSMUSP00000111463	10090.ENSMUSP00000031391	0	0	0	0	0.052	0.561	0.720	0.358	0.915
Arid1b	Bcl7b	10090.ENSMUSP00000111463	10090.ENSMUSP00000031692	0	0	0	0	0.044	0.259	0.720	0.364	0.857
Arid1b	Brd7	10090.ENSMUSP00000111463	10090.ENSMUSP00000034085	0	0	0	0	0.061	0.092	0	0.860	0.870
Arid1b	Dpf1	10090.ENSMUSP00000111463	10090.ENSMUSP00000054385	0	0	0	0	0.044	0.390	0.900	0.923	0.994
Arid1b	Smarcc1	10090.ENSMUSP00000111463	10090.ENSMUSP00000086094	0	0	0	0	0.100	0.738	0.900	0.951	0.998
Arid1b	Arid2	10090.ENSMUSP00000111463	10090.ENSMUSP00000093969	0	0	0	0.547	0.211	0.120	0.720	0.953	0.989
Arid1b	Smarca4	10090.ENSMUSP00000111463	10090.ENSMUSP00000096547	0	0	0	0	0.079	0.877	0.900	0.994	0.999
Arid1b	Smarce1	10090.ENSMUSP00000111463	10090.ENSMUSP00000099422	0	0	0	0	0.066	0.766	0.900	0.930	0.998
Arid1b	Smarcc2	10090.ENSMUSP00000111463	10090.ENSMUSP00000100868	0	0	0	0	0.148	0.752	0.900	0.938	0.998
Arid1b	Pbrm1	10090.ENSMUSP00000111463	10090.ENSMUSP00000107727	0	0	0	0	0.203	0.297	0.720	0.983	0.997
Arid1b	Bcl7c	10090.ENSMUSP00000111463	10090.ENSMUSP00000145743	0	0	0	0	0.061	0.561	0.720	0.387	0.919
Arid1b	Dpf3	10090.ENSMUSP00000111463	10090.ENSMUSP00000136280	0	0	0	0	0	0.662	0.900	0.823	0.993
Arid1b	Dpf2	10090.ENSMUSP00000111463	10090.ENSMUSP00000113465	0	0	0	0	0.052	0.721	0.540	0.971	0.996
Arid2	Smarcb1	10090.ENSMUSP00000093969	10090.ENSMUSP00000000925	0	0	0	0	0.053	0.896	0.720	0.988	0.999
Arid2	Smarcd2	10090.ENSMUSP00000093969	10090.ENSMUSP00000021052	0	0	0	0	0.114	0.560	0.800	0.749	0.977
Arid2	Smarcd1	10090.ENSMUSP00000093969	10090.ENSMUSP00000023759	0	0	0	0	0.099	0.863	0.800	0.828	0.995
Arid2	Phf10	10090.ENSMUSP00000093969	10090.ENSMUSP00000024657	0	0	0	0	0.079	0.824	0.800	0.995	0.999
Arid2	Smarca2	10090.ENSMUSP00000093969	10090.ENSMUSP00000025862	0	0	0	0	0.128	0.811	0.720	0.839	0.991
Arid2	Smarcd3	10090.ENSMUSP00000093969	10090.ENSMUSP00000030791	0	0	0	0	0.091	0.634	0.800	0.743	0.980
Arid2	Bcl7a	10090.ENSMUSP00000093969	10090.ENSMUSP00000031391	0	0	0	0	0.053	0.474	0.720	0.425	0.909
Arid2	Bcl7b	10090.ENSMUSP00000093969	10090.ENSMUSP00000031692	0	0	0	0	0	0.290	0.720	0.395	0.869
Arid2	Brd7	10090.ENSMUSP00000093969	10090.ENSMUSP00000034085	0	0	0	0	0.184	0.863	0.800	0.997	0.999
Arid2	Dpf1	10090.ENSMUSP00000093969	10090.ENSMUSP00000054385	0	0	0	0	0	0.398	0.800	0.702	0.961
Arid2	Smarcc1	10090.ENSMUSP00000093969	10090.ENSMUSP00000086094	0	0	0	0	0.195	0.715	0.720	0.944	0.995
Arid2	Bcl7c	10090.ENSMUSP00000093969	10090.ENSMUSP00000145743	0	0	0	0	0.054	0.556	0.720	0.410	0.921
Arid2	Dpf2	10090.ENSMUSP00000093969	10090.ENSMUSP00000113465	0	0	0	0	0.073	0.383	0.540	0.842	0.953
Arid2	Dpf3	10090.ENSMUSP00000093969	10090.ENSMUSP00000136280	0	0	0	0	0	0.561	0.800	0.731	0.974
Arid2	Smarcc2	10090.ENSMUSP00000093969	10090.ENSMUSP00000100868	0	0	0	0	0.082	0.859	0.720	0.890	0.995
Arid2	Smarce1	10090.ENSMUSP00000093969	10090.ENSMUSP00000099422	0	0	0	0	0.115	0.833	0.800	0.989	0.999
Arid2	Smarca4	10090.ENSMUSP00000093969	10090.ENSMUSP00000096547	0	0	0	0	0.181	0.875	0.720	0.994	0.999
Arid2	Pbrm1	10090.ENSMUSP00000093969	10090.ENSMUSP00000107727	0	0	0	0	0.646	0.927	0.800	0.997	0.999
Bcl7a	Smarcb1	10090.ENSMUSP00000031391	10090.ENSMUSP00000000925	0	0	0	0	0.112	0.656	0.900	0.660	0.988
Bcl7a	Smarcd2	10090.ENSMUSP00000031391	10090.ENSMUSP00000021052	0	0	0	0	0.059	0.611	0.720	0.395	0.929
Bcl7a	Smarcd1	10090.ENSMUSP00000031391	10090.ENSMUSP00000023759	0	0	0	0	0.073	0.645	0.900	0.652	0.987
Bcl7a	Phf10	10090.ENSMUSP00000031391	10090.ENSMUSP00000024657	0	0	0	0	0	0.267	0.540	0.702	0.890
Bcl7a	Smarca2	10090.ENSMUSP00000031391	10090.ENSMUSP00000025862	0	0	0	0	0.051	0.667	0.720	0.364	0.936
Bcl7a	Smarcd3	10090.ENSMUSP00000031391	10090.ENSMUSP00000030791	0	0	0	0	0.056	0.557	0.900	0.343	0.968
Bcl7a	Brd7	10090.ENSMUSP00000031391	10090.ENSMUSP00000034085	0	0	0	0	0.075	0.378	0	0.539	0.712
Bcl7a	Dpf1	10090.ENSMUSP00000031391	10090.ENSMUSP00000054385	0	0	0	0	0.043	0.497	0	0.694	0.840
Bcl7a	Dpf3	10090.ENSMUSP00000031391	10090.ENSMUSP00000136280	0	0	0	0	0	0.555	0.540	0.413	0.869
Bcl7a	Bcl7b	10090.ENSMUSP00000031391	10090.ENSMUSP00000031692	0	0	0	0.881	0	0	0.900	0.117	0.908
Bcl7a	Pbrm1	10090.ENSMUSP00000031391	10090.ENSMUSP00000107727	0	0	0	0	0.046	0.367	0.720	0.635	0.930
Bcl7a	Dpf2	10090.ENSMUSP00000031391	10090.ENSMUSP00000113465	0	0	0	0	0.048	0.561	0.540	0.804	0.957
Bcl7a	Smarcc2	10090.ENSMUSP00000031391	10090.ENSMUSP00000100868	0	0	0	0	0.071	0.557	0.900	0.402	0.972
Bcl7a	Smarcc1	10090.ENSMUSP00000031391	10090.ENSMUSP00000086094	0	0	0	0	0.054	0.556	0.900	0.450	0.973
Bcl7a	Bcl7c	10090.ENSMUSP00000031391	10090.ENSMUSP00000145743	0	0	0.071	0.835	0.074	0.524	0.900	0.482	0.974
Bcl7a	Smarce1	10090.ENSMUSP00000031391	10090.ENSMUSP00000099422	0	0	0	0	0.061	0.561	0.900	0.459	0.974
Bcl7a	Smarca4	10090.ENSMUSP00000031391	10090.ENSMUSP00000096547	0	0	0	0	0.053	0.712	0.900	0.633	0.988
Bcl7b	Smarcb1	10090.ENSMUSP00000031692	10090.ENSMUSP00000000925	0	0	0	0	0.138	0.361	0.900	0.379	0.961
Bcl7b	Smarcd2	10090.ENSMUSP00000031692	10090.ENSMUSP00000021052	0	0	0	0	0.060	0.260	0.720	0.457	0.880
Bcl7b	Smarcd1	10090.ENSMUSP00000031692	10090.ENSMUSP00000023759	0	0	0	0	0.068	0.260	0.900	0.657	0.973
Bcl7b	Phf10	10090.ENSMUSP00000031692	10090.ENSMUSP00000024657	0	0	0	0	0.048	0.161	0.540	0.462	0.776
Bcl7b	Smarca2	10090.ENSMUSP00000031692	10090.ENSMUSP00000025862	0	0	0	0	0.049	0.116	0.720	0.268	0.804
Bcl7b	Smarcd3	10090.ENSMUSP00000031692	10090.ENSMUSP00000030791	0	0	0	0	0.056	0.260	0.900	0.431	0.954
Bcl7b	Brd7	10090.ENSMUSP00000031692	10090.ENSMUSP00000034085	0	0	0	0	0.102	0.235	0	0.468	0.603
Bcl7b	Dpf1	10090.ENSMUSP00000031692	10090.ENSMUSP00000054385	0	0	0	0	0	0.227	0	0.739	0.789
Bcl7b	Pbrm1	10090.ENSMUSP00000031692	10090.ENSMUSP00000107727	0	0	0	0	0	0.267	0.720	0.394	0.864
Bcl7b	Dpf3	10090.ENSMUSP00000031692	10090.ENSMUSP00000136280	0	0	0	0	0	0.227	0.540	0.679	0.876
Bcl7b	Dpf2	10090.ENSMUSP00000031692	10090.ENSMUSP00000113465	0	0	0	0	0.085	0.227	0.540	0.699	0.888
Bcl7b	Smarca4	10090.ENSMUSP00000031692	10090.ENSMUSP00000096547	0	0	0	0	0	0.116	0.900	0.250	0.927
Bcl7b	Smarcc2	10090.ENSMUSP00000031692	10090.ENSMUSP00000100868	0	0	0	0	0.053	0.189	0.900	0.485	0.955
Bcl7b	Smarce1	10090.ENSMUSP00000031692	10090.ENSMUSP00000099422	0	0	0	0	0.048	0.376	0.900	0.426	0.961
Bcl7b	Bcl7c	10090.ENSMUSP00000031692	10090.ENSMUSP00000145743	0	0	0.067	0.905	0.052	0	0.900	0.674	0.967
Bcl7b	Smarcc1	10090.ENSMUSP00000031692	10090.ENSMUSP00000086094	0	0	0	0	0	0.189	0.900	0.664	0.970
Bcl7c	Smarcb1	10090.ENSMUSP00000145743	10090.ENSMUSP00000000925	0	0	0	0	0.112	0.661	0.900	0.305	0.976
Bcl7c	Smarcd2	10090.ENSMUSP00000145743	10090.ENSMUSP00000021052	0	0	0	0	0.096	0.561	0.720	0.448	0.930
Bcl7c	Smarcd1	10090.ENSMUSP00000145743	10090.ENSMUSP00000023759	0	0	0	0	0.061	0.637	0.900	0.651	0.986
Bcl7c	Phf10	10090.ENSMUSP00000145743	10090.ENSMUSP00000024657	0	0	0	0	0.124	0.264	0.540	0.672	0.889
Bcl7c	Smarca2	10090.ENSMUSP00000145743	10090.ENSMUSP00000025862	0	0	0	0	0.044	0.588	0.720	0.407	0.925
Bcl7c	Smarcd3	10090.ENSMUSP00000145743	10090.ENSMUSP00000030791	0	0	0	0	0.056	0.560	0.900	0.410	0.972
Bcl7c	Brd7	10090.ENSMUSP00000145743	10090.ENSMUSP00000034085	0	0	0	0	0.100	0.551	0	0.621	0.833
Bcl7c	Dpf1	10090.ENSMUSP00000145743	10090.ENSMUSP00000054385	0	0	0	0	0.046	0.490	0	0.726	0.855
Bcl7c	Smarcc1	10090.ENSMUSP00000145743	10090.ENSMUSP00000086094	0	0	0	0	0.053	0.566	0.900	0.646	0.983
Bcl7c	Smarca4	10090.ENSMUSP00000145743	10090.ENSMUSP00000096547	0	0	0	0	0.057	0.625	0.900	0.372	0.974
Bcl7c	Smarce1	10090.ENSMUSP00000145743	10090.ENSMUSP00000099422	0	0	0	0	0.061	0.718	0.900	0.413	0.982
Bcl7c	Smarcc2	10090.ENSMUSP00000145743	10090.ENSMUSP00000100868	0	0	0	0	0.052	0.560	0.900	0.413	0.972
Bcl7c	Pbrm1	10090.ENSMUSP00000145743	10090.ENSMUSP00000107727	0	0	0	0	0.046	0.482	0.720	0.411	0.907
Bcl7c	Dpf2	10090.ENSMUSP00000145743	10090.ENSMUSP00000113465	0	0	0	0	0.057	0.662	0.540	0.720	0.953
Bcl7c	Dpf3	10090.ENSMUSP00000145743	10090.ENSMUSP00000136280	0	0	0	0	0	0.558	0.540	0.507	0.891
Brd7	Smarcb1	10090.ENSMUSP00000034085	10090.ENSMUSP00000000925	0	0	0	0	0.113	0.831	0.650	0.844	0.990
Brd7	Smarcd2	10090.ENSMUSP00000034085	10090.ENSMUSP00000021052	0	0	0	0	0.078	0.518	0.800	0.471	0.946
Brd7	Smarcd1	10090.ENSMUSP00000034085	10090.ENSMUSP00000023759	0	0	0	0	0.071	0.913	0.800	0.684	0.994
Brd7	Phf10	10090.ENSMUSP00000034085	10090.ENSMUSP00000024657	0	0	0	0	0.115	0.825	0.800	0.995	0.999
Brd7	Smarca2	10090.ENSMUSP00000034085	10090.ENSMUSP00000025862	0	0	0	0	0.044	0.747	0.650	0.787	0.979
Brd7	Smarcd3	10090.ENSMUSP00000034085	10090.ENSMUSP00000030791	0	0	0	0	0.067	0.696	0.800	0.464	0.965
Brd7	Dpf2	10090.ENSMUSP00000034085	10090.ENSMUSP00000113465	0	0	0	0	0.080	0.294	0	0.818	0.871
Brd7	Dpf3	10090.ENSMUSP00000034085	10090.ENSMUSP00000136280	0	0	0	0	0	0.559	0.800	0.578	0.959
Brd7	Dpf1	10090.ENSMUSP00000034085	10090.ENSMUSP00000054385	0	0	0	0	0	0.388	0.800	0.710	0.961
Brd7	Smarcc1	10090.ENSMUSP00000034085	10090.ENSMUSP00000086094	0	0	0	0	0.221	0.696	0.650	0.878	0.988
Brd7	Smarcc2	10090.ENSMUSP00000034085	10090.ENSMUSP00000100868	0	0	0	0	0.210	0.867	0.650	0.843	0.993
Brd7	Smarca4	10090.ENSMUSP00000034085	10090.ENSMUSP00000096547	0	0	0	0	0.068	0.874	0.650	0.966	0.998
Brd7	Smarce1	10090.ENSMUSP00000034085	10090.ENSMUSP00000099422	0	0	0	0	0.135	0.924	0.800	0.873	0.998
Brd7	Pbrm1	10090.ENSMUSP00000034085	10090.ENSMUSP00000107727	0	0	0	0.555	0.167	0.832	0.800	0.993	0.999
Ccn2	Sox15	10090.ENSMUSP00000020171	10090.ENSMUSP00000048524	0	0	0	0	0	0.069	0	0.392	0.409
Dpf1	Smarcb1	10090.ENSMUSP00000054385	10090.ENSMUSP00000000925	0	0	0	0	0.081	0.584	0.900	0.759	0.989
Dpf1	Smarcd2	10090.ENSMUSP00000054385	10090.ENSMUSP00000021052	0	0	0	0	0.088	0.372	0.800	0.767	0.969
Dpf1	Smarcd1	10090.ENSMUSP00000054385	10090.ENSMUSP00000023759	0	0	0	0	0.097	0.558	0.900	0.778	0.989
Dpf1	Phf10	10090.ENSMUSP00000054385	10090.ENSMUSP00000024657	0	0	0	0.670	0	0.089	0.900	0.780	0.978
Dpf1	Smarca2	10090.ENSMUSP00000054385	10090.ENSMUSP00000025862	0	0	0	0	0	0.482	0.900	0.515	0.972
Dpf1	Smarcd3	10090.ENSMUSP00000054385	10090.ENSMUSP00000030791	0	0	0	0	0.099	0.408	0.900	0.795	0.987
