#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
Asph	Calm3	10090.ENSMUSP00000077273	10090.ENSMUSP00000019514	0	0	0	0	0	0	0	0.766	0.766
Asph	Stim1	10090.ENSMUSP00000077273	10090.ENSMUSP00000033289	0	0	0	0	0	0	0	0.647	0.647
Asph	Stac3	10090.ENSMUSP00000077273	10090.ENSMUSP00000048148	0	0	0	0	0	0	0	0.669	0.669
Asph	S100a1	10090.ENSMUSP00000077273	10090.ENSMUSP00000058237	0	0	0	0	0	0	0	0.530	0.530
Asph	Trdn	10090.ENSMUSP00000077273	10090.ENSMUSP00000093436	0	0	0	0	0.115	0.042	0.800	0.998	0.999
Bmp4	Edn1	10090.ENSMUSP00000073720	10090.ENSMUSP00000021796	0	0	0	0	0.084	0	0	0.532	0.553
Bmp4	Nppa	10090.ENSMUSP00000073720	10090.ENSMUSP00000099520	0	0	0	0	0.052	0	0	0.394	0.401
Cacna2d1	Cacng2	10090.ENSMUSP00000049457	10090.ENSMUSP00000019290	0	0	0	0	0.086	0	0.360	0.384	0.608
Cacna2d1	Cacng4	10090.ENSMUSP00000049457	10090.ENSMUSP00000021066	0	0	0	0	0.061	0	0.720	0.470	0.848
Cacna2d1	Stac3	10090.ENSMUSP00000049457	10090.ENSMUSP00000048148	0	0	0	0	0.084	0	0.720	0.190	0.774
Cacna2d1	Kcne2	10090.ENSMUSP00000049457	10090.ENSMUSP00000048849	0	0	0	0	0	0	0	0.413	0.413
Cacna2d1	Kcne1	10090.ENSMUSP00000049457	10090.ENSMUSP00000052248	0	0	0	0	0	0	0	0.414	0.414
Cacna2d1	Trdn	10090.ENSMUSP00000049457	10090.ENSMUSP00000093436	0	0	0	0	0.104	0	0	0.432	0.470
Cacna2d1	Cacng3	10090.ENSMUSP00000049457	10090.ENSMUSP00000081664	0	0	0	0	0.094	0	0	0.490	0.518
Cacna2d1	Kcne3	10090.ENSMUSP00000049457	10090.ENSMUSP00000136616	0	0	0	0	0	0	0	0.593	0.593
Cacna2d1	Htt	10090.ENSMUSP00000049457	10090.ENSMUSP00000078945	0	0	0	0	0.049	0.292	0	0.462	0.606
Cacna2d1	Cacng8	10090.ENSMUSP00000049457	10090.ENSMUSP00000138618	0	0	0	0	0.067	0	0.720	0.227	0.780
Cacna2d1	Cacnb4	10090.ENSMUSP00000049457	10090.ENSMUSP00000077438	0	0	0	0	0.109	0.438	0.720	0.600	0.936
Cacna2d1	Cacnb3	10090.ENSMUSP00000049457	10090.ENSMUSP00000155514	0	0	0	0	0.094	0.534	0.720	0.600	0.946
Cacna2d1	Cacnb2	10090.ENSMUSP00000049457	10090.ENSMUSP00000110371	0	0	0	0	0.100	0.645	0.720	0.922	0.992
Cacnb2	Cacng2	10090.ENSMUSP00000110371	10090.ENSMUSP00000019290	0	0	0	0	0.085	0	0.500	0.352	0.677
Cacnb2	Cacng4	10090.ENSMUSP00000110371	10090.ENSMUSP00000021066	0	0	0	0	0.061	0	0.720	0.371	0.820
Cacnb2	Stac3	10090.ENSMUSP00000110371	10090.ENSMUSP00000048148	0	0	0	0	0.066	0	0.900	0.200	0.918
Cacnb2	Kcne2	10090.ENSMUSP00000110371	10090.ENSMUSP00000048849	0	0	0	0	0	0	0	0.541	0.541
Cacnb2	Kcne1	10090.ENSMUSP00000110371	10090.ENSMUSP00000052248	0	0	0	0	0.041	0	0	0.538	0.538
Cacnb2	Cacnb4	10090.ENSMUSP00000110371	10090.ENSMUSP00000077438	0	0	0.055	0.961	0.086	0.421	0.900	0.422	0.965
Cacnb2	Kcne3	10090.ENSMUSP00000110371	10090.ENSMUSP00000136616	0	0	0	0	0	0	0	0.675	0.675
Cacnb2	Cacng8	10090.ENSMUSP00000110371	10090.ENSMUSP00000138618	0	0	0	0	0.076	0	0.900	0.122	0.911
Cacnb2	Cacnb3	10090.ENSMUSP00000110371	10090.ENSMUSP00000155514	0	0	0.062	0.953	0	0.584	0.900	0.392	0.973
Cacnb3	Jph2	10090.ENSMUSP00000155514	10090.ENSMUSP00000017961	0	0	0	0	0.075	0	0	0.405	0.426
Cacnb3	Cacng2	10090.ENSMUSP00000155514	10090.ENSMUSP00000019290	0	0	0	0	0.070	0	0.800	0.337	0.865
Cacnb3	Cacng4	10090.ENSMUSP00000155514	10090.ENSMUSP00000021066	0	0	0	0	0.046	0	0.720	0.647	0.897
Cacnb3	Stac3	10090.ENSMUSP00000155514	10090.ENSMUSP00000048148	0	0	0	0	0.066	0	0.900	0.076	0.906
Cacnb3	Cacnb4	10090.ENSMUSP00000155514	10090.ENSMUSP00000077438	0	0	0.055	0.965	0.065	0.432	0.900	0.440	0.966
Cacnb3	Cacng3	10090.ENSMUSP00000155514	10090.ENSMUSP00000081664	0	0	0	0	0.071	0	0	0.461	0.478
Cacnb3	Cacng8	10090.ENSMUSP00000155514	10090.ENSMUSP00000138618	0	0	0	0	0.079	0	0.900	0.143	0.914
Cacnb4	Cacng2	10090.ENSMUSP00000077438	10090.ENSMUSP00000019290	0	0	0	0	0.148	0	0.800	0.666	0.938
Cacnb4	Calm3	10090.ENSMUSP00000077438	10090.ENSMUSP00000019514	0	0	0	0	0.079	0	0	0.452	0.474
Cacnb4	Cacng4	10090.ENSMUSP00000077438	10090.ENSMUSP00000021066	0	0	0	0	0.073	0	0.720	0.301	0.802
Cacnb4	Stac3	10090.ENSMUSP00000077438	10090.ENSMUSP00000048148	0	0	0	0	0.066	0	0.900	0.121	0.910
Cacnb4	Calm2	10090.ENSMUSP00000077438	10090.ENSMUSP00000048857	0	0	0	0	0.096	0	0	0.425	0.458
Cacnb4	Kcna1	10090.ENSMUSP00000077438	10090.ENSMUSP00000055225	0	0	0	0	0.133	0	0	0.367	0.427
Cacnb4	Cacng3	10090.ENSMUSP00000077438	10090.ENSMUSP00000081664	0	0	0	0	0.119	0	0	0.377	0.428
Cacnb4	Calm1	10090.ENSMUSP00000077438	10090.ENSMUSP00000158788	0	0	0	0	0	0	0	0.432	0.432
Cacnb4	Cacng8	10090.ENSMUSP00000077438	10090.ENSMUSP00000138618	0	0	0	0	0.085	0	0.900	0.232	0.923
Cacng2	Cacng8	10090.ENSMUSP00000019290	10090.ENSMUSP00000138618	0	0	0.051	0.946	0.091	0	0.720	0.079	0.747
Cacng2	Cacng4	10090.ENSMUSP00000019290	10090.ENSMUSP00000021066	0	0	0.052	0.957	0.091	0	0.900	0.065	0.908
Cacng2	Cacng3	10090.ENSMUSP00000019290	10090.ENSMUSP00000081664	0	0	0.050	0.975	0.132	0	0.900	0.057	0.911
Cacng3	Cacng4	10090.ENSMUSP00000081664	10090.ENSMUSP00000021066	0	0	0.051	0.953	0.081	0	0.900	0.072	0.908
Cacng3	Cacng8	10090.ENSMUSP00000081664	10090.ENSMUSP00000138618	0	0	0	0.944	0.100	0	0.720	0.075	0.746
Cacng4	Stac3	10090.ENSMUSP00000021066	10090.ENSMUSP00000048148	0	0	0	0	0	0	0.720	0	0.720
Cacng4	Cacng8	10090.ENSMUSP00000021066	10090.ENSMUSP00000138618	0	0	0.056	0.957	0.070	0	0.720	0.067	0.739
Cacng8	Stac3	10090.ENSMUSP00000138618	10090.ENSMUSP00000048148	0	0	0	0	0	0	0.900	0	0.900
Calm1	Calm3	10090.ENSMUSP00000158788	10090.ENSMUSP00000019514	0	0	0.048	0.985	0.079	0.900	0	0.414	0.941
Calm1	Cdk5	10090.ENSMUSP00000158788	10090.ENSMUSP00000030814	0	0	0	0	0.042	0	0	0.485	0.486
Calm1	Calm2	10090.ENSMUSP00000158788	10090.ENSMUSP00000048857	0	0	0.048	0.985	0.085	0.900	0	0.431	0.943
Calm1	Kcne1	10090.ENSMUSP00000158788	10090.ENSMUSP00000052248	0	0	0	0	0	0.068	0	0.395	0.412
Calm1	Ppp3ca	10090.ENSMUSP00000158788	10090.ENSMUSP00000053101	0	0	0	0	0.089	0.298	0	0.461	0.625
Calm1	Ppp3cc	10090.ENSMUSP00000158788	10090.ENSMUSP00000077532	0	0	0	0	0	0.290	0	0.269	0.459
Calm1	Trdn	10090.ENSMUSP00000158788	10090.ENSMUSP00000093436	0	0	0	0	0	0.111	0	0.488	0.525
Calm1	Ppp3cb	10090.ENSMUSP00000158788	10090.ENSMUSP00000125722	0	0	0	0	0.053	0.290	0	0.343	0.520
Calm1	Kcne3	10090.ENSMUSP00000158788	10090.ENSMUSP00000136616	0	0	0	0	0.053	0.278	0	0.200	0.405
Calm2	Calm3	10090.ENSMUSP00000048857	10090.ENSMUSP00000019514	0	0	0.048	0.985	0.105	0.900	0	0.424	0.944
Calm2	Cdk5	10090.ENSMUSP00000048857	10090.ENSMUSP00000030814	0	0	0	0	0.061	0	0	0.483	0.493
Calm2	Kcne1	10090.ENSMUSP00000048857	10090.ENSMUSP00000052248	0	0	0	0	0	0.068	0	0.383	0.401
Calm2	Kcne3	10090.ENSMUSP00000048857	10090.ENSMUSP00000136616	0	0	0	0	0.053	0.278	0	0.200	0.405
Calm2	Ppp3cc	10090.ENSMUSP00000048857	10090.ENSMUSP00000077532	0	0.001	0	0	0	0.290	0	0.278	0.465
Calm2	Trdn	10090.ENSMUSP00000048857	10090.ENSMUSP00000093436	0	0	0	0	0	0.111	0	0.441	0.481
Calm2	Ppp3cb	10090.ENSMUSP00000048857	10090.ENSMUSP00000125722	0	0.001	0	0	0.070	0.290	0	0.374	0.551
Calm2	Ppp3ca	10090.ENSMUSP00000048857	10090.ENSMUSP00000053101	0	0.001	0	0	0.104	0.298	0	0.458	0.629
Calm3	Casq1	10090.ENSMUSP00000019514	10090.ENSMUSP00000003554	0	0	0	0	0	0.111	0	0.441	0.482
Calm3	Jph2	10090.ENSMUSP00000019514	10090.ENSMUSP00000017961	0	0	0	0	0.056	0.101	0	0.636	0.664
Calm3	Pkd2	10090.ENSMUSP00000019514	10090.ENSMUSP00000084041	0	0	0	0	0	0	0	0.404	0.404
Calm3	Fgf14	10090.ENSMUSP00000019514	10090.ENSMUSP00000093185	0	0	0	0	0.085	0.268	0	0.190	0.410
Calm3	Htt	10090.ENSMUSP00000019514	10090.ENSMUSP00000078945	0	0	0	0	0.092	0.068	0	0.379	0.429
Calm3	Ifng	10090.ENSMUSP00000019514	10090.ENSMUSP00000063800	0	0	0	0	0	0	0	0.458	0.457
Calm3	Cracr2a	10090.ENSMUSP00000019514	10090.ENSMUSP00000071494	0	0	0	0	0.068	0.062	0	0.450	0.477
Calm3	Kcne1	10090.ENSMUSP00000019514	10090.ENSMUSP00000052248	0	0	0	0	0	0.068	0	0.473	0.488
Calm3	Nppa	10090.ENSMUSP00000019514	10090.ENSMUSP00000099520	0	0	0	0	0	0	0	0.490	0.489
Calm3	Kcnc1	10090.ENSMUSP00000019514	10090.ENSMUSP00000124938	0	0	0	0	0.071	0.134	0	0.439	0.509
Calm3	Nedd4l	10090.ENSMUSP00000019514	10090.ENSMUSP00000158026	0	0	0	0	0	0.077	0	0.506	0.524
Calm3	Edn1	10090.ENSMUSP00000019514	10090.ENSMUSP00000021796	0	0	0	0	0	0	0	0.538	0.538
Calm3	Stim2	10090.ENSMUSP00000019514	10090.ENSMUSP00000113174	0	0	0	0	0.049	0.068	0	0.555	0.571
Calm3	S100a1	10090.ENSMUSP00000019514	10090.ENSMUSP00000058237	0	0	0	0	0	0.124	0	0.573	0.610
Calm3	Kcne3	10090.ENSMUSP00000019514	10090.ENSMUSP00000136616	0	0	0	0	0.053	0.278	0	0.552	0.667
Calm3	Cfl1	10090.ENSMUSP00000019514	10090.ENSMUSP00000147514	0	0	0	0	0.101	0.067	0	0.685	0.713
Calm3	Ppp3r2	10090.ENSMUSP00000019514	10090.ENSMUSP00000029991	0	0	0	0.804	0	0.116	0.650	0.148	0.713
Calm3	Cdk5	10090.ENSMUSP00000019514	10090.ENSMUSP00000030814	0	0	0	0	0.071	0	0	0.751	0.759
Calm3	Stim1	10090.ENSMUSP00000019514	10090.ENSMUSP00000033289	0	0	0	0	0.046	0.061	0	0.795	0.801
Calm3	Plcg2	10090.ENSMUSP00000019514	10090.ENSMUSP00000079991	0	0	0	0	0	0	0.900	0.352	0.932
Calm3	Trdn	10090.ENSMUSP00000019514	10090.ENSMUSP00000093436	0	0	0	0	0	0.111	0	0.931	0.936
Calm3	Ppp3r1	10090.ENSMUSP00000019514	10090.ENSMUSP00000099944	0	0	0	0.821	0.091	0.138	0.650	0.849	0.953
Calm3	Ppp3cc	10090.ENSMUSP00000019514	10090.ENSMUSP00000077532	0	0.001	0	0	0	0.290	0.900	0.431	0.956
Calm3	Ppp3cb	10090.ENSMUSP00000019514	10090.ENSMUSP00000125722	0	0.001	0	0	0.204	0.290	0.900	0.530	0.969
Calm3	Ppp3ca	10090.ENSMUSP00000019514	10090.ENSMUSP00000053101	0	0.001	0	0	0.098	0.298	0.900	0.980	0.998
Casq1	Jph2	10090.ENSMUSP00000003554	10090.ENSMUSP00000017961	0	0	0	0	0.318	0.093	0	0.534	0.687
Casq1	Stim1	10090.ENSMUSP00000003554	10090.ENSMUSP00000033289	0	0	0	0	0.053	0.050	0	0.697	0.704
Casq1	Stac3	10090.ENSMUSP00000003554	10090.ENSMUSP00000048148	0	0	0	0	0.317	0.062	0	0.574	0.704
Casq1	Trdn	10090.ENSMUSP00000003554	10090.ENSMUSP00000093436	0	0	0	0	0.408	0.360	0.900	0.986	0.999
Ccl2	Ifngr1	10090.ENSMUSP00000000193	10090.ENSMUSP00000020188	0	0	0	0	0.061	0	0	0.457	0.468
Ccl2	Ctss	10090.ENSMUSP00000000193	10090.ENSMUSP00000015667	0	0	0	0	0.138	0	0	0.521	0.569
Ccl2	Trem2	10090.ENSMUSP00000000193	10090.ENSMUSP00000108863	0	0	0	0	0.136	0	0	0.526	0.573
Ccl2	Ikbkb	10090.ENSMUSP00000000193	10090.ENSMUSP00000033939	0	0	0	0	0.054	0	0	0.611	0.616
Ccl2	Edn1	10090.ENSMUSP00000000193	10090.ENSMUSP00000021796	0	0	0	0	0.086	0	0	0.686	0.701
Ccl2	Ifng	10090.ENSMUSP00000000193	10090.ENSMUSP00000063800	0	0	0	0	0.191	0	0	0.901	0.917
Ccl2	Ccr2	10090.ENSMUSP00000000193	10090.ENSMUSP00000132453	0	0	0	0	0.061	0.706	0.900	0.998	0.999
Ccr2	Ctss	10090.ENSMUSP00000132453	10090.ENSMUSP00000015667	0	0	0	0	0.173	0	0	0.410	0.491
Ccr2	Ifngr1	10090.ENSMUSP00000132453	10090.ENSMUSP00000020188	0	0	0	0	0.084	0	0	0.433	0.458
Ccr2	Edn1	10090.ENSMUSP00000132453	10090.ENSMUSP00000021796	0	0	0	0	0	0.135	0	0.360	0.422
Ccr2	Ifng	10090.ENSMUSP00000132453	10090.ENSMUSP00000063800	0	0	0	0	0.092	0	0	0.770	0.782
Ccr2	Trem2	10090.ENSMUSP00000132453	10090.ENSMUSP00000108863	0	0	0	0	0.142	0	0	0.533	0.582
Cdk5	Pink1	10090.ENSMUSP00000030814	10090.ENSMUSP00000030536	0	0	0	0	0.044	0	0	0.454	0.456
Cdk5	Kcnc1	10090.ENSMUSP00000030814	10090.ENSMUSP00000124938	0	0	0	0	0	0	0	0.434	0.434
Cdk5	Ephb2	10090.ENSMUSP00000030814	10090.ENSMUSP00000058135	0	0	0	0.614	0	0.053	0	0.430	0.437
Cdk5	Cfl1	10090.ENSMUSP00000030814	10090.ENSMUSP00000147514	0	0	0	0	0	0	0	0.525	0.525
Cdk5	Htt	10090.ENSMUSP00000030814	10090.ENSMUSP00000078945	0	0	0	0	0.045	0.292	0	0.601	0.707
Cfl1	Htt	10090.ENSMUSP00000147514	10090.ENSMUSP00000078945	0	0	0	0	0.047	0.052	0	0.534	0.542
Cfl1	Shank3	10090.ENSMUSP00000147514	10090.ENSMUSP00000104932	0	0	0	0	0.049	0.071	0	0.386	0.411
Cracr2a	Stimate	10090.ENSMUSP00000071494	10090.ENSMUSP00000006701	0	0	0	0	0	0.067	0	0.646	0.656
Cracr2a	Stim1	10090.ENSMUSP00000071494	10090.ENSMUSP00000033289	0	0	0	0	0.046	0.093	0	0.859	0.867
Cracr2a	Stim2	10090.ENSMUSP00000071494	10090.ENSMUSP00000113174	0	0	0	0	0.046	0.067	0	0.542	0.556
Ctss	Trem2	10090.ENSMUSP00000015667	10090.ENSMUSP00000108863	0	0	0	0	0.272	0	0	0.438	0.574
Ctss	Ifng	10090.ENSMUSP00000015667	10090.ENSMUSP00000063800	0	0	0	0	0.060	0	0	0.604	0.612
Edn1	Ntsr1	10090.ENSMUSP00000021796	10090.ENSMUSP00000029084	0	0	0	0	0	0.135	0.500	0.144	0.597
Edn1	Ifng	10090.ENSMUSP00000021796	10090.ENSMUSP00000063800	0	0	0	0	0	0	0	0.707	0.707
Edn1	Nppa	10090.ENSMUSP00000021796	10090.ENSMUSP00000099520	0	0	0	0	0.041	0	0	0.740	0.740
Edn1	Ednra	10090.ENSMUSP00000021796	10090.ENSMUSP00000034029	0	0	0	0	0.051	0.942	0.900	0.997	0.999
Ednra	Ntsr1	10090.ENSMUSP00000034029	10090.ENSMUSP00000029084	0	0	0	0.597	0	0	0.400	0.100	0.437
Ednra	Nppa	10090.ENSMUSP00000034029	10090.ENSMUSP00000099520	0	0	0	0	0.090	0	0	0.384	0.416
Gal	Galr2	10090.ENSMUSP00000157515	10090.ENSMUSP00000054062	0	0	0	0	0	0.656	0.900	0.996	0.999
Gal	Gper1	10090.ENSMUSP00000157515	10090.ENSMUSP00000080370	0	0	0	0	0	0	0.500	0.141	0.552
Galr2	Gper1	10090.ENSMUSP00000054062	10090.ENSMUSP00000080370	0	0	0	0.632	0.046	0	0.500	0.059	0.511
Gstm7	Gsto1	10090.ENSMUSP00000004137	10090.ENSMUSP00000026050	0	0	0	0	0.102	0.043	0.650	0.538	0.842
Hap1	Kif5b	10090.ENSMUSP00000133356	10090.ENSMUSP00000025083	0	0	0	0	0	0.262	0	0.487	0.605
Hap1	Htt	10090.ENSMUSP00000133356	10090.ENSMUSP00000078945	0	0	0	0	0	0.610	0	0.993	0.997
Hcn1	Kcna1	10090.ENSMUSP00000006991	10090.ENSMUSP00000055225	0	0	0	0	0.123	0	0	0.390	0.442
Htt	Kif5b	10090.ENSMUSP00000078945	10090.ENSMUSP00000025083	0	0	0	0	0.050	0.292	0	0.364	0.534
Htt	Pink1	10090.ENSMUSP00000078945	10090.ENSMUSP00000030536	0	0	0	0	0	0	0	0.674	0.674
Ifng	Ifngr1	10090.ENSMUSP00000063800	10090.ENSMUSP00000020188	0	0	0	0	0	0.879	0.900	0.997	0.999
Ifng	Ifngr2	10090.ENSMUSP00000063800	10090.ENSMUSP00000023687	0	0	0	0	0	0.767	0.900	0.995	0.999
Ifng	Ikbkb	10090.ENSMUSP00000063800	10090.ENSMUSP00000033939	0	0	0	0	0.047	0	0	0.606	0.608
Ifng	Trem2	10090.ENSMUSP00000063800	10090.ENSMUSP00000108863	0	0	0.304	0	0	0	0	0.503	0.639
Ifngr1	Trem2	10090.ENSMUSP00000020188	10090.ENSMUSP00000108863	0	0	0.312	0	0.052	0	0	0.227	0.452
