#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
Cd4	Il5	10090.ENSMUSP00000024044	10090.ENSMUSP00000043369	0	0	0	0	0	0	0	0.894	0.894
Cd4	Itgam	10090.ENSMUSP00000024044	10090.ENSMUSP00000068468	0	0	0	0	0.080	0.086	0	0.902	0.910
Cd4	Il17a	10090.ENSMUSP00000024044	10090.ENSMUSP00000027061	0	0	0	0	0	0.097	0	0.931	0.935
Cd4	Tnf	10090.ENSMUSP00000024044	10090.ENSMUSP00000025263	0	0	0	0	0.049	0	0	0.938	0.938
Cd4	Il6	10090.ENSMUSP00000024044	10090.ENSMUSP00000026845	0	0	0	0	0	0.104	0	0.944	0.948
Cd4	Ifng	10090.ENSMUSP00000024044	10090.ENSMUSP00000063800	0	0	0	0	0.084	0	0	0.967	0.968
Hand2	Il4	10090.ENSMUSP00000044983	10090.ENSMUSP00000000889	0	0	0	0	0.069	0	0	0.849	0.853
Hand2	Il10	10090.ENSMUSP00000044983	10090.ENSMUSP00000016673	0	0	0	0	0	0	0	0.797	0.797
Hand2	Il13	10090.ENSMUSP00000044983	10090.ENSMUSP00000020650	0	0	0	0	0	0	0	0.841	0.841
Hand2	Tnf	10090.ENSMUSP00000044983	10090.ENSMUSP00000025263	0	0	0	0	0	0	0	0.740	0.740
Hand2	Il6	10090.ENSMUSP00000044983	10090.ENSMUSP00000026845	0	0	0	0	0	0	0	0.735	0.735
Hand2	Il17a	10090.ENSMUSP00000044983	10090.ENSMUSP00000027061	0	0	0	0	0.052	0	0	0.766	0.768
Hand2	Il1a	10090.ENSMUSP00000044983	10090.ENSMUSP00000028882	0	0	0	0	0.054	0	0	0.454	0.461
Hand2	Il5	10090.ENSMUSP00000044983	10090.ENSMUSP00000043369	0	0	0	0	0.075	0	0	0.826	0.832
Hand2	Itgam	10090.ENSMUSP00000044983	10090.ENSMUSP00000068468	0	0	0	0	0	0	0	0.528	0.528
Hand2	Ifng	10090.ENSMUSP00000044983	10090.ENSMUSP00000063800	0	0	0	0	0	0	0	0.841	0.841
Ifng	Il4	10090.ENSMUSP00000063800	10090.ENSMUSP00000000889	0	0	0	0	0.156	0	0	0.965	0.969
Ifng	Il10	10090.ENSMUSP00000063800	10090.ENSMUSP00000016673	0	0	0	0	0.587	0	0	0.967	0.986
Ifng	Il13	10090.ENSMUSP00000063800	10090.ENSMUSP00000020650	0	0	0	0	0.093	0	0	0.929	0.933
Ifng	Tnf	10090.ENSMUSP00000063800	10090.ENSMUSP00000025263	0	0	0	0	0.181	0	0	0.965	0.970
Ifng	Il6	10090.ENSMUSP00000063800	10090.ENSMUSP00000026845	0	0	0	0	0.124	0	0	0.966	0.969
Ifng	Il17a	10090.ENSMUSP00000063800	10090.ENSMUSP00000027061	0	0	0	0	0.136	0	0	0.953	0.958
Ifng	Il1a	10090.ENSMUSP00000063800	10090.ENSMUSP00000028882	0	0	0	0	0.176	0	0	0.973	0.977
Ifng	Il5	10090.ENSMUSP00000063800	10090.ENSMUSP00000043369	0	0	0	0	0.073	0	0	0.927	0.929
Ifng	Spp1	10090.ENSMUSP00000063800	10090.ENSMUSP00000084043	0	0	0	0	0.080	0	0	0.635	0.650
Ifng	Itgam	10090.ENSMUSP00000063800	10090.ENSMUSP00000068468	0	0	0	0	0.047	0	0	0.882	0.883
Il10	Il4	10090.ENSMUSP00000016673	10090.ENSMUSP00000000889	0	0	0	0	0.082	0	0	0.960	0.962
Il10	Spp1	10090.ENSMUSP00000016673	10090.ENSMUSP00000084043	0	0	0	0	0.041	0	0	0.608	0.608
Il10	Itgam	10090.ENSMUSP00000016673	10090.ENSMUSP00000068468	0	0	0	0	0.051	0	0	0.860	0.861
Il10	Il13	10090.ENSMUSP00000016673	10090.ENSMUSP00000020650	0	0	0	0	0.061	0	0	0.925	0.926
Il10	Il1a	10090.ENSMUSP00000016673	10090.ENSMUSP00000028882	0	0	0	0	0.278	0	0	0.924	0.943
Il10	Il17a	10090.ENSMUSP00000016673	10090.ENSMUSP00000027061	0	0	0	0	0.177	0	0	0.941	0.949
Il10	Tnf	10090.ENSMUSP00000016673	10090.ENSMUSP00000025263	0	0	0	0	0.307	0	0	0.960	0.971
Il10	Il5	10090.ENSMUSP00000016673	10090.ENSMUSP00000043369	0	0	0	0	0.071	0	0	0.971	0.971
Il10	Il6	10090.ENSMUSP00000016673	10090.ENSMUSP00000026845	0	0	0	0	0.160	0	0	0.969	0.973
Il13	Il4	10090.ENSMUSP00000020650	10090.ENSMUSP00000000889	0	0	0	0	0.365	0	0	0.966	0.977
Il13	Spp1	10090.ENSMUSP00000020650	10090.ENSMUSP00000084043	0	0	0	0	0.085	0	0	0.458	0.482
Il13	Itgam	10090.ENSMUSP00000020650	10090.ENSMUSP00000068468	0	0	0	0	0.056	0	0	0.742	0.746
Il13	Tnf	10090.ENSMUSP00000020650	10090.ENSMUSP00000025263	0	0	0	0	0.073	0	0	0.893	0.897
Il13	Il6	10090.ENSMUSP00000020650	10090.ENSMUSP00000026845	0	0	0	0	0.047	0	0	0.896	0.897
Il13	Il1a	10090.ENSMUSP00000020650	10090.ENSMUSP00000028882	0	0	0	0	0.116	0	0	0.891	0.899
Il13	Il17a	10090.ENSMUSP00000020650	10090.ENSMUSP00000027061	0	0	0	0	0.129	0	0	0.900	0.909
Il13	Il5	10090.ENSMUSP00000020650	10090.ENSMUSP00000043369	0	0	0	0	0.457	0	0	0.961	0.977
Il17a	Il4	10090.ENSMUSP00000027061	10090.ENSMUSP00000000889	0	0	0	0	0.166	0	0	0.925	0.934
Il17a	Tnf	10090.ENSMUSP00000027061	10090.ENSMUSP00000025263	0	0	0	0	0.116	0	0	0.926	0.932
Il17a	Il6	10090.ENSMUSP00000027061	10090.ENSMUSP00000026845	0	0	0	0	0.072	0	0	0.942	0.944
Il17a	Spp1	10090.ENSMUSP00000027061	10090.ENSMUSP00000084043	0	0	0	0	0.070	0	0	0.510	0.525
Il17a	Itgam	10090.ENSMUSP00000027061	10090.ENSMUSP00000068468	0	0	0	0	0	0	0	0.824	0.824
Il17a	Il5	10090.ENSMUSP00000027061	10090.ENSMUSP00000043369	0	0	0	0	0.157	0	0	0.887	0.900
Il17a	Il1a	10090.ENSMUSP00000027061	10090.ENSMUSP00000028882	0	0	0	0	0.085	0	0	0.897	0.902
Il1a	Il4	10090.ENSMUSP00000028882	10090.ENSMUSP00000000889	0	0	0	0	0.108	0	0	0.981	0.982
Il1a	Tnf	10090.ENSMUSP00000028882	10090.ENSMUSP00000025263	0	0	0	0	0.658	0	0	0.926	0.973
Il1a	Il6	10090.ENSMUSP00000028882	10090.ENSMUSP00000026845	0	0	0	0	0.350	0	0	0.921	0.947
Il1a	Spp1	10090.ENSMUSP00000028882	10090.ENSMUSP00000084043	0	0	0	0	0.119	0	0	0.446	0.491
Il1a	Itgam	10090.ENSMUSP00000028882	10090.ENSMUSP00000068468	0	0	0	0	0.088	0	0	0.666	0.682
Il1a	Il5	10090.ENSMUSP00000028882	10090.ENSMUSP00000043369	0	0	0	0	0.136	0	0	0.905	0.914
Il4	Spp1	10090.ENSMUSP00000000889	10090.ENSMUSP00000084043	0	0	0	0	0.086	0	0	0.492	0.515
Il4	Itgam	10090.ENSMUSP00000000889	10090.ENSMUSP00000068468	0	0	0	0	0.054	0	0	0.825	0.827
Il4	Tnf	10090.ENSMUSP00000000889	10090.ENSMUSP00000025263	0	0	0	0	0.064	0	0	0.937	0.938
Il4	Il6	10090.ENSMUSP00000000889	10090.ENSMUSP00000026845	0	0	0	0	0.042	0	0	0.948	0.948
Il4	Il5	10090.ENSMUSP00000000889	10090.ENSMUSP00000043369	0	0	0	0	0.360	0	0	0.959	0.973
Il5	Tnf	10090.ENSMUSP00000043369	10090.ENSMUSP00000025263	0	0	0	0	0.064	0	0	0.892	0.895
Il5	Il6	10090.ENSMUSP00000043369	10090.ENSMUSP00000026845	0	0	0	0	0.064	0	0	0.947	0.948
Il5	Itgam	10090.ENSMUSP00000043369	10090.ENSMUSP00000068468	0	0	0	0	0.052	0	0	0.694	0.697
Il6	Tnf	10090.ENSMUSP00000026845	10090.ENSMUSP00000025263	0	0	0	0	0.301	0	0	0.962	0.972
Il6	Spp1	10090.ENSMUSP00000026845	10090.ENSMUSP00000084043	0	0	0	0	0.059	0	0	0.743	0.748
Il6	Itgam	10090.ENSMUSP00000026845	10090.ENSMUSP00000068468	0	0	0	0	0.069	0	0	0.852	0.856
Itgam	Tnf	10090.ENSMUSP00000068468	10090.ENSMUSP00000025263	0	0	0	0	0.128	0	0	0.876	0.887
Itgam	Spp1	10090.ENSMUSP00000068468	10090.ENSMUSP00000084043	0	0	0	0	0.069	0.051	0	0.490	0.510
Spp1	Tnf	10090.ENSMUSP00000084043	10090.ENSMUSP00000025263	0	0	0	0	0.065	0	0	0.708	0.715
