#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
Il2	Tnf	10090.ENSMUSP00000029275	10090.ENSMUSP00000025263	0	0	0	0	0.098	0	0	0.935	0.939
Il2	Il2ra	10090.ENSMUSP00000029275	10090.ENSMUSP00000028111	0	0	0	0	0.081	0.823	0.900	0.997	0.999
Il2	Mapk3	10090.ENSMUSP00000029275	10090.ENSMUSP00000051619	0	0	0	0	0.055	0	0	0.614	0.619
Il2	Il7	10090.ENSMUSP00000029275	10090.ENSMUSP00000141845	0	0	0	0	0	0	0	0.988	0.988
Il2ra	Il7r	10090.ENSMUSP00000028111	10090.ENSMUSP00000003981	0	0	0	0	0.114	0	0	0.877	0.886
Il2ra	Tnf	10090.ENSMUSP00000028111	10090.ENSMUSP00000025263	0	0	0	0	0.079	0	0	0.771	0.780
Il2ra	Il7	10090.ENSMUSP00000028111	10090.ENSMUSP00000141845	0	0	0	0	0.047	0	0.650	0.896	0.962
Il7	Il7r	10090.ENSMUSP00000141845	10090.ENSMUSP00000003981	0	0	0	0	0.048	0.831	0.900	0.997	0.999
Il7	Tnf	10090.ENSMUSP00000141845	10090.ENSMUSP00000025263	0	0	0	0	0.080	0	0	0.825	0.832
Il7r	Tnf	10090.ENSMUSP00000003981	10090.ENSMUSP00000025263	0	0	0	0	0.138	0	0	0.699	0.729
Mapk3	Tnf	10090.ENSMUSP00000051619	10090.ENSMUSP00000025263	0	0	0	0	0.063	0	0	0.823	0.827
