#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
Cd40	Ifng	10090.ENSMUSP00000017799	10090.ENSMUSP00000063800	0	0	0	0	0.079	0	0	0.908	0.911
Cd40	Cd86	10090.ENSMUSP00000017799	10090.ENSMUSP00000087047	0	0	0	0	0.334	0	0	0.970	0.979
Cd40	Cd80	10090.ENSMUSP00000017799	10090.ENSMUSP00000156031	0	0	0	0	0.145	0.095	0	0.998	0.998
Cd80	Il10	10090.ENSMUSP00000156031	10090.ENSMUSP00000016673	0	0	0	0	0.130	0	0	0.880	0.891
Cd80	Il17a	10090.ENSMUSP00000156031	10090.ENSMUSP00000027061	0	0	0	0	0.052	0.104	0	0.743	0.762
Cd80	Il2	10090.ENSMUSP00000156031	10090.ENSMUSP00000029275	0	0	0	0	0.058	0.112	0	0.855	0.868
Cd80	Ifnb1	10090.ENSMUSP00000156031	10090.ENSMUSP00000056720	0	0	0	0	0.061	0.079	0	0.663	0.683
Cd80	Ifng	10090.ENSMUSP00000156031	10090.ENSMUSP00000063800	0	0	0	0	0.063	0	0	0.898	0.900
Cd80	Cd86	10090.ENSMUSP00000156031	10090.ENSMUSP00000087047	0	0	0	0.643	0.219	0.114	0.900	0.988	0.999
Cd80	Foxp3	10090.ENSMUSP00000156031	10090.ENSMUSP00000111405	0	0	0	0	0.047	0	0	0.898	0.899
Cd86	Il10	10090.ENSMUSP00000087047	10090.ENSMUSP00000016673	0	0	0	0	0.220	0	0	0.903	0.921
Cd86	Il17a	10090.ENSMUSP00000087047	10090.ENSMUSP00000027061	0	0	0	0	0.068	0	0	0.768	0.775
Cd86	Il2	10090.ENSMUSP00000087047	10090.ENSMUSP00000029275	0	0	0	0	0.042	0	0	0.839	0.839
Cd86	Ifnb1	10090.ENSMUSP00000087047	10090.ENSMUSP00000056720	0	0	0	0	0.065	0	0	0.676	0.684
Cd86	Ifng	10090.ENSMUSP00000087047	10090.ENSMUSP00000063800	0	0	0	0	0.230	0	0	0.899	0.919
Cd86	Foxp3	10090.ENSMUSP00000087047	10090.ENSMUSP00000111405	0	0	0	0	0.047	0	0	0.896	0.897
Cyp27b1	Il10	10090.ENSMUSP00000130005	10090.ENSMUSP00000016673	0	0	0	0	0.047	0	0	0.440	0.443
Cyp27b1	Gc	10090.ENSMUSP00000130005	10090.ENSMUSP00000046636	0	0	0	0	0.057	0	0	0.827	0.830
Cyp27b1	Ifng	10090.ENSMUSP00000130005	10090.ENSMUSP00000063800	0	0	0	0	0	0	0	0.458	0.457
Cyp27b1	Pth	10090.ENSMUSP00000130005	10090.ENSMUSP00000078723	0	0	0	0	0.057	0	0	0.859	0.861
Foxp3	Il10	10090.ENSMUSP00000111405	10090.ENSMUSP00000016673	0	0	0	0	0.160	0	0	0.919	0.929
Foxp3	Il17a	10090.ENSMUSP00000111405	10090.ENSMUSP00000027061	0	0	0	0	0.093	0	0	0.893	0.899
Foxp3	Il2	10090.ENSMUSP00000111405	10090.ENSMUSP00000029275	0	0	0	0	0.102	0.794	0	0.902	0.980
Foxp3	Ifnb1	10090.ENSMUSP00000111405	10090.ENSMUSP00000056720	0	0	0	0	0	0	0	0.607	0.607
Foxp3	Ifng	10090.ENSMUSP00000111405	10090.ENSMUSP00000063800	0	0	0	0	0.112	0.293	0	0.920	0.945
Gc	Pth	10090.ENSMUSP00000046636	10090.ENSMUSP00000078723	0	0	0	0	0	0	0	0.735	0.735
Ifnb1	Il10	10090.ENSMUSP00000056720	10090.ENSMUSP00000016673	0	0	0	0	0.127	0	0	0.822	0.838
Ifnb1	Il17a	10090.ENSMUSP00000056720	10090.ENSMUSP00000027061	0	0	0	0	0.101	0	0	0.708	0.726
Ifnb1	Il2	10090.ENSMUSP00000056720	10090.ENSMUSP00000029275	0	0	0	0	0	0	0	0.732	0.732
Ifnb1	Ifng	10090.ENSMUSP00000056720	10090.ENSMUSP00000063800	0	0	0	0	0.126	0	0	0.884	0.894
Ifng	Il10	10090.ENSMUSP00000063800	10090.ENSMUSP00000016673	0	0	0	0	0.587	0	0	0.967	0.986
Ifng	Il17a	10090.ENSMUSP00000063800	10090.ENSMUSP00000027061	0	0	0	0	0.136	0	0	0.953	0.958
Ifng	Il2	10090.ENSMUSP00000063800	10090.ENSMUSP00000029275	0	0	0	0	0.305	0	0	0.962	0.972
Il10	Il2	10090.ENSMUSP00000016673	10090.ENSMUSP00000029275	0	0	0	0	0.079	0	0	0.941	0.944
Il10	Il17a	10090.ENSMUSP00000016673	10090.ENSMUSP00000027061	0	0	0	0	0.177	0	0	0.941	0.949
Il17a	Pth	10090.ENSMUSP00000027061	10090.ENSMUSP00000078723	0	0	0	0	0.181	0	0	0.374	0.465
Il17a	Il2	10090.ENSMUSP00000027061	10090.ENSMUSP00000029275	0	0	0	0	0.184	0.127	0	0.891	0.915
